"idOrganizacion";"idActividad";"level_2";"level_3";"level_4";"level_5";"level_6";"level_7";"level_8";"level_9";"level_10";"level_11"
"411";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrofotometría de Absorción Atómica de Llama";"Metales: Estaño (Sn)";"Pescado y conservas de
pescado";"<p>(31,90 a 230) mg/kg</p>";"<p>PI_MP4 2011</p>";"<p>AOAC 985.16, Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"HPLC / DAD";"Tetraciclinas:  Oxitetraciclinas Tetraciclinas Clortetraciclinas";"Camarón";"<p>(25&nbsp;a 350) µg/kg&nbsp;</p>";"<p>MLAQ_20</p>";"<p>AOAC 995.09 cap. 23 Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Gravimetría";"Humedad";"Alimentos balanceados,Harinas de procedencia animal ";"<p>(6,53 a 12)%</p>";"<p>MLA_07</p>";"<p>AOAC 930.15 Ed.22 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Gravimetría";"Ceniza";"Alimentos balanceados,Harinas de procedencia animal ";"<p>(5 a 24,5) %</p>";"<p>MLA_ 05</p>";"<p>AOAC 942.05 Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Volumetría";"Calcio (ca)";"Alimento balanceado para animal ,Harina de pescado";"<p>(0,89 a 4,7)%</p>";"<p>MLAQ_12</p>";"<p>AOAC 927.02 Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrofotometría de absorción atómica-Horno de grafito";"Plomo";"Camarón";"<p>(0,071 a 1,50) mg/kg</p>";"<p>PI-MP3</p>";"<p>AOAC 999.10 Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos físico-químicos en alimentos";"Espectrofotometría de absorción atómica-Horno de grafito";"Plomo";"Pescados ";"<p>(0,035 a 1,50) mg/kg</p>";"<p>PI-MP3</p>";"<p>AOAC 999.10 Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos microbiológicos en alimentos";"Petrifilm";"Aerobios";"Camarón";"<p><strong>>=</strong> 10 UFC/g</p>";"<p>MLM_09</p>";"<p>AOAC 990.12,&nbsp;&nbsp;Capítulo 17,&nbsp;Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos microbiológicos en alimentos";"Petrifilm";"Coliformes totales";"Camarón";"<p><strong>>=</strong> 10 UFC/g</p>";"<p>MLM_14</p>";"<p>AOAC 991.14&nbsp;&nbsp; Capítulo 17,&nbsp;Ed.22, 2023.&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos microbiológicos en alimentos";"Recuento en placa";"Estafilococcus aureus";"Camarón";"<p><strong>>= </strong>10 UFC/g</p>";"<p>MLM_03</p>";"<p>US FDA/CFSAN BAM Edición 8, capitulo 12, 2016&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos microbiológicos en alimentos";"Petrifilm";"Escherichia Coli";"Cárnicos,Productos de origen acuícola y pesquero";"<p><strong>>=</strong> 10 UFC/g</p>";"<p>MLM_01</p>";"<p>AOAC 998.08.&nbsp; Capítulo 17&nbsp;Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"In situ";"Análisis Físico – químicos en alimento animal";"Absorción Atómica (AAS) Horno de Grafito";"Metales totales: Cobre (Cu)";"Camarón,Alimento balanceado para animal ,Conservas envasadas de pescado";"<p>0,46 a 2,1 mg/kg de Cobre.</p>";"<p><strong style=""color: black;"">PI-MP6,2023</strong></p>";"<p>AOAC Official Method 999.10. Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"In situ";"Análisis Microbiológicos-productos de uso acuícola";"Petrifilm";"Recuento de enterobacterias";"Camarón en todas sus etapas";"<p>&gt;10 UFC/g&nbsp;</p>";"<p>MLM-21&nbsp;</p>";"<p>Método Oficial AOAC 2003.01, Capitulo 17, Ed.22, 2023&nbsp;</p>";NULL
"411";"12";NULL;"En laboratorio";"Ensayos microbiológicos en alimentos";"Petrifilm";"Estafilococcus aureus";"Camarón";"<p><strong>>=</strong> 10 UFC/g</p>";"<p>MLM_10</p>";"<p>AOAC 2003.11&nbsp;&nbsp;Capítulo 17,&nbsp;Ed.22, 2023&nbsp;</p>";NULL
"414";"1";NULL;"In situ";"Electricidad CC y baja frecuencia - Energía";"Energía";"Contadores estáticos de energía eléctrica activa para medición indirecta. Trifásicos Clase 0,1 S  0,2 S  0,5 S, 0,5 y superiores";"<p>&nbsp;Tensión 120 V</p><p>Corriente 0,25 A</p><p>Cos (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Cos (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 0,50 A</p><p>Cos (?) = 0,5 i</p><p>&nbsp;Tensión 120 V</p><p>Corriente 0,50 A</p><p>Cos (?) = 0,8 c</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Cos (?) = 0,5 i</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Cos (?) = 0,8 c</p>";"<p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,050%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,037%</p>";"<p><span style=""color: black;"">SGC-IT-CLI-01</span></p>";"<p><span style=""color: black;"">IEC 62053-22</span></p>";NULL
"414";"1";NULL;"In situ";"Electricidad CC y baja frecuencia - Energía";"Energía";"Contadores  estáticos de energía eléctrica reactiva para medición indirecta. Trifásicos Clase 0,5 S, 0,5 , 1 S,  1 , 2, 3 y superiores";"<p><span style=""color: black;"">&nbsp;</span>Tensión 120 V</p><p>Corriente 0,25 A</p><p>Sin (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Sin (?) = 1</p><p>&nbsp;Tensión 120 V</p><p>Corriente 0,50 A</p><p>Sin (?) = 0,5 c</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Sin (?) = 0,5 c</p><p>&nbsp;Tensión 120 V</p><p>Corriente 5 A</p><p>Sin (?) = 0,25 i</p>";"<p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,041%</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,037%</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>0,044%</p>";"<p><span style=""color: black;"">SGC-IT-CLI-01</span></p>";"<p><span style=""color: black;"">IEC 62053-24</span></p>";NULL
"307";"12";NULL;"En laboratorio";"Ensayos físico-químicos en minerales y concentrados";"Espectrofotometría de absorción atómica";"Determinación de Zinc";"Concentrados,Minerales";"<p>(0,0006 a 10 ) %&nbsp;</p>";"<p>VI-P-22</p>";"<p>ASTM E2941-14 Standard Practices for extraction of elements from Ores and Related Metallurgical materials by acid digestion</p>";NULL
"307";"12";NULL;"En laboratorio";"Ensayos físico-químicos en minerales y concentrados";"Ensayo al fuego –gravimetría";"Plata";"Minerales concentrados";"<p>(350&nbsp;a 35000 ) g/t&nbsp;&nbsp;</p>";"<p>VS-P-04</p>";"<p>ISO 10378:2016 Copper, lead and zinc sulfide concentrates — Determination of gold and silver — Fire assay gravimetric and flame atomic absorption spectrometric method, Third edition.</p>";NULL
"307";"12";NULL;"En laboratorio";"Ensayos físico-químicos en minerales y concentrados";"Espectrofotometría Absorción Atómica, Llama Acetileno – Óxido Nitroso";"Arsénico";"Concentrados";"<p>(0,005&nbsp;a&nbsp;10 ) %&nbsp;</p>";"<p>VIMP-P-03</p>";"<p>ASTM E2941-14 Standard Practices for extraction of elements from Ores and Related Metallurgical materials by acid digestion</p>";NULL
"947";"12";NULL;"En laboratorio";"Análisis Físico – químicos en petróleos";"Volumetría";"Contenido de agua";"Petróleo Crudo";"<p>(50,6 a 98,7)% vol.&nbsp;</p>";"<p>1005-PR-9000-ECU-I</p>";"<p>--</p>";NULL
"272";"12";NULL;"En laboratorio";"Análisis microbiológicos en alimentos";"Enriquecimiento";"Detección de Salmonella spp.";"Alimentos de consumo 
humano y animal";"<p>Presencia- Ausencia&nbsp;</p><p>Detectado- No detectado</p>";"<p>PEE/LC/08</p>";"<p>NTE INEN-ISO 6579 Enmienda 1, 2017-01</p>";NULL
"16";"12";NULL;"En laboratorio";"Análisis Físico – químicos en derivados de petróleo";"capilar de vidrio a 40°C";"Viscosidad cinemática";"Aceites lubricantes, bases, aditivos";"<p>(10 a 1000) mm<sup>2</sup>/s</p>";"<p>POE-SW-001</p>";"<p>ASTM D445 21e2</p>";NULL
"16";"12";NULL;"En laboratorio";"Análisis Físico – químicos en derivados de petróleo";"capilar de vidrio a 100°C";"Viscosidad cinemática";"Aceites lubricantes, bases, aditivos";"<p>(2,5 a 50) mm<sup>2</sup>/s</p>";"<p>POE-SW-001</p>";"<p>ASTM D445 21e2</p>";NULL
"16";"12";NULL;"En laboratorio";"Análisis Físico – químicos en aceites lubricantes";"Cálculo";"Índice de viscosidad";"Aceites lubricantes, bases, aditivos";"<p>(46 a 164) mm2/s</p>";"<p>SW-021</p>";"<p>ASTM D 2270-10</p>";NULL
"16";"12";NULL;"En laboratorio";"Análisis Físico – químicos en aceites lubricantes";"Viscosímetro automático a 40°C";"Viscosidad cinemática";"Aceites lubricantes, bases, aditivos";"<p>(10 a 517) mm2/s.</p>";"<p>SW-001</p>";"<p>ASTM D- 445-21 e2</p>";NULL
"16";"12";NULL;"En laboratorio";"Análisis Físico – químicos en derivados de petróleo";"Viscosímetro automático a 100°C";"Viscosidad cinemática";"Aceites lubricantes, bases, aditivos";"<p>(5 a 50) mm<sup>2</sup>/s</p>";"<p>POE-SW-001</p>";"<p>ASTM D445 21e2</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Espectrofotometría UV Visible";"Cianuro total";"Agua consumo,Agua natural ,Agua residual ";"<p>0,009 a 2,00 mg/L</p>";"<p>PA-LABSSA-71</p>";"<p>&nbsp;&nbsp;&nbsp;SM 4500 CN- C, , Ed. 24. 2023&nbsp;y E, HACH 160.</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV-Vis";"Demanda Química de Oxigeno (DQO)";"Aguas Naturales
Aguas Residuales";"<p>(25 a 150) mg/l&nbsp;</p>";"<p>P A-LABSSA-04</p>";"<p>Standard Methods, Ed. 24. 2023 5220 D</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Potencial de hidrógeno  (pH)";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(4 a 10) unidades de pH&nbsp;</p>";"<p>P A-LABSSA-01</p>";"<p>Standard Methods, , Ed. 24. 2023 &nbsp;4500 H+B</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Gravimetría";"Sólidos totales";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(25 a 2 000) mg/l&nbsp;</p>";"<p>P A -LABSSA-05</p>";"<p>Standard Methods, , Ed. 24. 2023&nbsp;2540 D</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Electrometría";"Conductividad";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(5 a 5 000) uS/cm&nbsp;</p>";"<p>P A-LABSSA-02</p>";"<p>Standard Methods, , Ed. 24. 2023 2510 B</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría infrarroja";"Hidrocarburos Totales de Petróleo
(TPHs)";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(0,20 a 100) mg/l&nbsp;</p>";"<p>P A-LABSSA-03</p>";"<p>EPA 418.1. Ed. 2. 1996 ASTM D3921. 2011 Standard Methods, , Ed. 24. 2023&nbsp;5520 B, C y F</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrometría de absorción atómica de llama aire acetileno";"Metales";"Agua Natural Agua Residual";"<p>Plomo (Pb) </p><p>(0,15 a 1) mg/l&nbsp;</p><p>Cromo (Cr) </p><p>(0,15 a 0,5) mg/l&nbsp;</p>";"<p>P A-LABSSA-06Pb</p><p>P A-LABSSA-06Cr</p><p><br></p>";"<p>P A-LABSSA- 06Pb Standard Methods, , Ed. 24. 2023 &nbsp;3500-Pb, 3111-B P A-LABSSA-06Cr Standard Methods, Ed. 24. 2023 &nbsp;3500-Cr, 3111-D</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrometría de absorción atómica de llama aire acetileno";"Metales";"Aguas de consumo Aguas naturales Aguas residuales";"<p>Vanadio (V)</p><p><br></p><p>(0,5 a 2,0) mg/l&nbsp;</p>";"<p>P A-LABSSA-06V</p>";"<p>Standard Methods, Ed. 24. 2023&nbsp;3500 Va</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV-Vis";"Fenoles";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(0,05 a 1,20) mg/l&nbsp;</p>";"<p>PA- LABSSA-45</p>";"<p>Standard Methods, Ed. 24. 2023 &nbsp;5530C / 5530 D</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Nefelometría";"Turbidez";"Agua consumo,Aguas naturales";"<p>0,65 a 400 unidades de NTU.</p>";"<p>PA-LABSSA-26</p>";"<p>Método nefelométrico, tomado como referencia el método Standard Methods , Ed. 24. 2023 2130.</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Fotometría";"Cloro libre";"Agua consumo,Aguas residuales";"<p>(0,25 a 3,6)&nbsp;ppm</p>";"<p>PA-LABSSA-09</p>";"<p>DPD-N,N,-dietilparafenildiamina estándar Standard Methods , Ed. 24. 2023 4500Cl-G, adaptado al método HACH 8021.</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Kjeldahl
NKT";"Nitrógeno";"Aguas de consumo Aguas naturales Aguas residuales";"<p>(6 a 150) mg/L</p>";"<p>PA-LABSSA-36</p>";"<p>Destilación Kjeldahl Standard Methods , Ed. 24. 2023&nbsp;4500N y titulación EPA 350.2.1974</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV- VIS";"Sulfatos";"Agua potable,Agua residual ,Aguas superficiales";"<p>(10 a 2 000) mg/L&nbsp;</p>";"<p>PA-LABSSA-39</p>";"<p>Standard Methods, , Ed. 24. 2023, 4500 E SO4.</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico-Químico en aguas";"Espectrofotometría UV- VIS";"Cromo hexavalente";"Agua potable,Aguas superficiales,Aguas residuales";"<p>(0,03 a 2,40) mg/L</p>";"<p>PA-LABSSA-68</p>";"<p>Standard Methods, , Ed. 24. 2023, 3500 Cr B</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos.";"Espectrofotometría Absorción Atómica, Llama Aire - Acetileno";"Metales";"Suelos,Lodos";"<p><br></p><p>Plomo (Pb),</p><p><br></p><p>(10,4 a 339) mg/kg</p><p><br></p><p>Cadmio (Cd),</p><p><br></p><p>(1 a 11,2) mg/kg</p><p><br></p><p>Niquel (Ni),</p><p><br></p><p>(13,1 a 120) mg/kg&nbsp;</p>";"<p>P A-LABSSA-15Pb</p><p>P A-LABSSA- 15Cd</p><p><br></p><p>P A-LABSSA-15Ni</p>";"<p>  Standard Methods, , Ed. 24. 2023 &nbsp;3500-Pb A Standard Methods, , Ed. 24. 2023 &nbsp;3500-Cd Standard Methods, , Ed. 24. 2023 &nbsp;3500-Ni</p><p>  </p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico – químicos en suelos.";"Espectrofotometría infrarroja";"Hidrocarburos totales de petróleo (TPH)";"Suelos,Sedimentos";"<p>(100 a 50 000) mg/kg</p>";"<p>P A--LABSSA-13</p>";"<p>Standard Methods, , Ed. 24. 2023 &nbsp;5520-C, 5520-F ASTM D-3921. 2011 EPA 3546. 2007</p>";NULL
"365";"12";NULL;"En laboratorio";"Análisis Físico – Químicos en Aguas";"Espectrofotometría Absorción Atómica-Óxido Nitroso-Acetileno";"Metales";"Aguas naturales
Aguas de consumo
Aguas residuales";"<p>Bario (Ba),&nbsp;</p><p>&nbsp;(1,75 a 3,25) mg/l&nbsp;</p>";"<p>P A-LABSSA-06Ba</p><p><br></p>";"<p>Standard Methods, Ed. 24. 2023 3500-Ba, 3111-D</p>";NULL
"494";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Electrometría";"Potencial de hidrógeno  (pH)";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(4 a 10) U de pH</p>";"<p>APA-06: DETERMINACIÓN DE pH EN AGUAS</p><p>APA-04 TOMA DE MUESTRA DE AGUA</p>";"<p>Methods edition 24: APHA-AWWA-WEF SM 4500-H+ B</p>";NULL
"494";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Electrometría";"Conductividad eléctrica (CE)";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(94 a 10300) uS/cm</p>";"<p>APA-07 DETERMINACIÓN DE CONDUCTIVIDAD ELÉCTRICA EN AGUAS</p><p>APA-04 TOMA DE MUESTRA DE AGUA</p>";"<p>Methods edition 24 APHA-AWWA-WEF SM 2510 A y 2510 B</p>";NULL
"494";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Termometría";"Determinación de Temperatura";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(10 a 50) °C</p>";"<p>APA 08 DETERMINACIÓN DE TEMPERATURA EN AGUAS</p>";"<p>Standard Methods edition 24 APHAAWWA-WEF SM 2550 B, 2023</p>";NULL
"494";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Cribado";"Material flotante";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>Presencia o Ausencia</p>";"<p>APA-15 MATERIAL FLOTANTE EN AGUA</p><p>APA-04 TOMA DE MUESTRA DE AGUA</p>";"<p>Normativa mexicana NMX-AA006-SCFI-2010</p>";NULL
"494";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Nefelometría, Turbidimetría";"Determinación de Turbidez";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(3 a 500) NTU</p>";"<p>APA-16 DETERMINACIÓN DE TURBIDEZ EN AGUA</p><p>APA-04 TOMA DE MUESTRA DE AGUA</p>";"<p>Standard Methods Edition 24 APHAAWWA-WEF SM 2130 A, 2023</p>";NULL
"494";"12";NULL;"In situ";"Análisis Físico químicos en aguas y lixiviados";"Electrometría";"Oxígeno disuelto";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(1,4 a 96) %</p><p>(1,06 a 6.58) mg/L</p>";"<p>APA-17: DETERMINACIÓN DE OXÍGENO DISUELTO EN AGUAS</p>";"<p>Standard Methods Edition 24, APHAAWWA-WEF SM 4500-O, 2023</p>";NULL
"494";"12";NULL;"En laboratorio";"Análisis Físico químicos en aguas y lixiviados";"Gravimetría";"Sólidos totales";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(505 a 1932) mg/L</p>";"<p>APA-13</p>";"<p>Standard Methods</p><p>APHA-AWWA-WEF</p><p>SM, 2540 B, edition</p><p>24 th , 2023</p>";NULL
"494";"12";NULL;"En laboratorio";"Análisis Físico químicos en aguas y lixiviados";"Gravimetría";"Sólidos suspendidos totales";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(20,0 a 1823) mg/L</p>";"<p>APA-14</p>";"<p>Standard Methods</p><p>edition 24th APHAAWWA-WEF</p><p>SM, 2540D,</p><p>2023</p>";NULL
"494";"12";NULL;"En laboratorio";"Análisis Físico químicos en aguas y lixiviados";"Gravimetría";"Sólidos disueltos totales";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(395 a 3362) mg/L</p>";"<p>APA-20</p>";"<p>Standard Methods APHA-AWWA-WEF SM 2540 C, edition 24 th, 2023</p>";NULL
"494";"12";NULL;"En laboratorio";"Análisis Físico químicos en aguas y lixiviados";"Volumetría";"Sólidos sedimentables";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(10 a 50,0) mL/L</p>";"<p>APA-21</p>";"<p>Methods APHAAWWA-WEF SM</p><p>Método 2540 F, edition 24 th, 2023</p>";NULL
"229";"12";NULL;"En laboratorio";"Ensayos de simulación de superestructura de Carrocerias de buses";"Simulación mediante elementos finitos";"Deformación de la estructura de carrocerías";"Estructura de carrocería de autobuses";"<p>N/A</p>";"<p><span style=""color: black;"">PME-001</span></p>";"<p>NTE INEN 1323:2009 UNECE Reglamento 66 de la Unión Europea</p>";NULL
"229";"12";NULL;"En laboratorio";"Ensayos de simulación de superestructura de Carrocerias de buses";"Simulación mediante elementos finitos";"Ensayo de vuelco";"Estructura de carrocería de autobuses";"<p>N/A</p>";"<p><span style=""color: black;"">PME-001</span></p>";"<p>NTE INEN 1323:2009 UNECE Reglamento 66 de la Unión Europea</p>";NULL
"25";"1";NULL;"En laboratorio";"Temperatura";"Temperatura";"Termómetros
digitales de contacto
directo";"<p>-30 °C</p><p><br></p><p>(-22 a 0) °C</p><p><br></p><p>(0 a 100) °C</p><p><br></p><p>(100 a 200) °C</p><p><br></p><p>(200 a 400) °C</p>";"<p>0.24 °C</p><p><br></p><p>0,20 °C</p><p><br></p><p>0.19 °C</p><p><br></p><p>0.22 °C</p><p><br></p><p>0.41 °C</p>";"<p class=""ql-align-justify""><span style=""color: black;"">PO LAB 04</span></p>";"<p>Método de referencia: NT-VVS-103: 1994 Thermometers, contact, direct reading; calibration – Nordtest method</p>";NULL
"25";"1";NULL;"En laboratorio";"Temperatura";"Temperatura";"Termómetros analógicos de contacto de lectura directa";"<p>(-30 a -22) °C</p><p>(-22 a 100) °C</p><p>(100 a 200) °C</p><p>(200 a 400) °C</p>";"<p>0.53 °C</p><p>0.36 °C</p><p>0.61 °C</p><p>1.2 °C</p>";"<p class=""ql-align-justify""><span style=""color: black;"">PO LAB 04</span></p>";"<p>Método de referencia: NT-VVS-103: 1994 Thermometers, contact, direct reading; calibration – Nordtest method</p>";NULL
"25";"1";NULL;"In situ";"Temperatura";"Temperatura";"Termómetros
digitales de contacto
directo";"<p>-30 °C</p><p>(-22 a 0) °C</p><p>(0 a 100) °C</p><p>(100 a 200) °C</p><p>(200 a 400) °C</p>";"<p>0.24 °C</p><p>0,20 °C</p><p>0.19 °C</p><p>0.22 °C</p><p>0.41 °C</p>";"<p class=""ql-align-justify""><span style=""color: black;"">PO LAB 04</span></p>";"<p>Método de referencia: NT-VVS-103: 1994 Thermometers, contact, direct reading; calibration – Nordtest method</p>";NULL
"25";"1";NULL;"In situ";"Temperatura";"Temperatura";"Termómetros analógicos 
de Contacto de
lectura  directa  “Termómetros bimetálicos  o  actuados a gas”";"<p>(-30 a -22) °C</p><p>(-22 a 100) °C</p><p>(100 a 200) °C</p><p>(200 a 400) °C</p>";"<p>0.53 °C</p><p>0.36 °C</p><p>0.61 °C</p><p>1.2 °C</p>";"<p class=""ql-align-justify""><span style=""color: black;"">PO LAB 04</span></p>";"<p>Método de referencia: NT-VVS-103: 1994 Thermometers, contact, direct reading; calibration – Nordtest Method</p>";NULL
"287";"12";NULL;"En laboratorio";"Ensayos dimensionales en tubería plástica.";"Vernier";"Diámetro exterior";"Tuberías plásticas de
pared maciza
Tuberías plásticas de
pared estructurada";"<p>(5 a 1000) mm</p>";"<p>ISO 3126:2005&nbsp;</p>";"<p>NTE INEN 3180:2021</p>";NULL
"287";"12";NULL;"En laboratorio";"Ensayos dimensionales en tubería plástica.";"Micrómetro de interiores";"Diámetro de interiores";"Tuberías y campanas
plásticas de pared maciza
Tuberías plásticas de pared
estructurada";"<p>(50 a 600) mm</p>";"<p>ISO 3126:2005</p>";"<p>NTE INEN 3180:2021</p>";NULL
"287";"12";NULL;"En laboratorio";"Ensayos dimensionales en tubería plástica.";"Vernier";"Diámetro de interiores";"Tuberías y campanas
plásticas de pared maciza
Tuberías plásticas de pared
estructurada";"<p>&nbsp;(5 a 1000) mm</p>";"<p>ISO 3126:2005</p>";"<p>NTE INEN 3180:2021</p>";NULL
"287";"12";NULL;"En laboratorio";"Ensayos dimensionales en tubería plástica.";"Micrómetro";"Espesores";"Tuberías y campanas
plásticas de pared maciza
Tuberías plásticas de pared
estructurada";"<p>(0,1 a 50) mm</p>";"<p>ISO 3126:2005</p>";"<p>NTE INEN 3180:2021</p>";NULL
"494";"12";NULL;"En laboratorio";"Análisis Físico químicos en aguas y lixiviados";"Electrometría";"Potencial de hidrógeno  (pH)";"Agua de consumo
Aguas naturales
Aguas residuales
Aguas marinas,Agua Lixiviados";"<p>(4 a 10) unidades de pH</p>";"<p>APA-06: DETERMINACIÓN DE pH EN AGUAS</p>";"<p>Methods edition 24: APHA-AWWA-WEF SM 4500-H+ B</p>";NULL
"306";"1";NULL;"En laboratorio";"Mecánica -Masa";"Masa";"Pesas clase M1 o inferiores";"<p>10 kg</p><p>20 kg</p><p>50 kg</p><p>100 kg</p><p>500 kg&nbsp;</p>";"<p>0,16 g</p><p>0,3 g</p><p>2,0 g</p><p>3,0 g</p><p>25 g&nbsp;</p>";"<p>PC 02</p>";"<p>OIML R 111-1, Ed. 2004</p>";NULL
